"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pooled","Unknown","mtab_webber_cuba_lumos_062018_uplc_12","mtab_webber_cuba_lumos_062018_uplc_31","mtab_webber_cuba_lumos_062018_uplc_37","isotopes","adduct","pcgroup"
"686",321.872050818742,321.872050818742,321.872050818742,1.9843533039093,1.9843533039093,1.9843533039093,1,0,1,129035.848376564,69766.7496301613,121114.478332849,"","[M-2H+Na]- 300.895","24"
"687",322.913623761855,322.88765363718,322.913916978076,28.5470041079978,26.2336883544922,29.746696472168,4,1,2,63885.4218427175,41047.3948909898,90736.4512220937,"","","3"
"688",322.836522011852,322.836266033074,322.836541465631,370.530639648438,370.365570068359,371.695735488,3,1,2,138117.237447844,73704.8271401407,118270.341560735,"","","156"
"689",323.134753938562,323.134645575799,323.134894782014,50.2943077087402,49.1139183044434,50.82229484898,3,1,2,911678.091395057,619896.132830565,1117141.59588058,"","","415"
"690",323.925326585688,323.925288711665,323.925364459711,74.5394061298655,74.51730408102,74.5615081787109,2,0,2,1447.84530896712,98517.8260990685,115275.677107906,"","","93"
"691",323.892646787759,323.884876953899,323.900416621619,25.1075420379639,23.9813957214355,26.2336883544922,2,1,0,1136985.25696415,863543.164617282,967083.035775763,"","","1"
"692",324.942660825242,324.942619324154,324.94270232633,25.1284604604133,25.1053199768066,25.15160094402,2,1,1,1389432.95479752,1050540.7143566,742922.84981464,"[54][M]-","[M-H]- 325.947","1"
"693",325.841965859111,325.841902537232,325.841967979597,474.202026367188,470.104156494141,478.962127685547,3,0,1,33218.7648801208,43151.8675525188,64100.7416401645,"","","365"
"694",325.841857044866,325.841857044866,325.841857044866,485.499664306641,485.499664306641,485.499664306641,1,0,1,8481.43343556198,49437.5087717934,101239.883541435,"","","254"
"695",325.942883991093,325.942883991093,325.942883991093,25.15160094402,25.15160094402,25.15160094402,1,0,1,39961.2901098761,111601.834359335,33445.3754077963,"[54][M+1]-","","273"
"696",326.078101188739,326.077976679528,326.07822569795,298.889326199619,298.583679199219,299.19497320002,2,0,2,61550.9175094621,72643.6654255846,161390.244056322,"","","145"
"697",326.931247439564,326.931038443981,326.931385001613,24.5774955749512,23.9813957214355,24.58220516802,3,1,2,1599875.96157275,718386.86124719,2078071.57137753,"","[M-2H+Na]- 305.953","1"
"698",326.903297107401,326.903169210362,326.903425004439,1.99726676940918,1.9843533039093,2.01018023490906,2,1,1,8219866.25504072,5914345.29726488,4085351.76989289,"","","24"
"699",326.938282356689,326.938282356689,326.938282356689,25.7143459320068,25.7143459320068,25.7143459320068,1,0,1,30336.6075296514,53383.5421965457,164220.724879028,"","","274"
"700",328.067287122769,328.06723365953,328.067340586008,187.14380645752,184.487808227539,189.7998046875,2,0,1,105594.360099669,75290.7222798761,142081.929615725,"","","526"
"701",328.912301851137,328.897937249362,328.926666452912,24.5635366439819,23.9813957214355,25.1456775665283,2,1,1,29139.6941593969,53283.1407366932,99428.097268106,"","","1"
"702",329.012993334739,329.012993334739,329.012993334739,250.598007202148,250.598007202148,250.598007202148,1,0,1,84223.9134897192,50169.8868071188,117434.505619469,"","","379"
"703",329.012704185202,329.012704185202,329.012704185202,222.290725708008,222.290725708008,222.290725708008,1,0,1,19922.9251304269,9470.76297923923,109263.956382841,"","","502"
"704",330.89224298156,330.861780822429,330.892256084146,31.45006364802,31.3615856170654,32.5073394775391,3,1,1,534555.412562944,409641.582993278,101659.68849034,"","","321"
"705",331.151000781086,331.150870555128,331.151182818712,63.802037616,62.6697120666504,63.8426399230957,3,1,2,150731.983625124,86498.2691959617,165193.093789491,"","","102"
"706",331.655320354099,331.655320354099,331.655320354099,33.6543807983398,33.6543807983398,33.6543807983398,1,1,0,72782.1049507935,31289.2450350273,4561.54043914825,"","","2"
"707",332.921960442936,332.921705549465,332.921995803527,29.15574598398,29.0803260803223,29.1774349212646,3,1,2,2550691.4741612,1679476.1637494,1963524.8132264,"","","3"
"708",332.938307862867,332.938067368337,332.93834471437,25.7143459320068,25.6732368469238,25.72179448002,3,1,2,7102300.80819636,7066000.96229215,707829.155341122,"","[M-H]- 333.946","1"
"709",333.133351299338,333.133247296506,333.133455302171,523.948486328125,521.09765625,526.79931640625,2,1,1,218963.04734619,67395.6184308616,670474.254322641,"","","13"
"710",333.693948183742,333.693948183742,333.693948183742,35.9609565734863,35.9609565734863,35.9609565734863,1,1,0,277687.282665636,49542.7790337599,42203.2378022841,"","","17"
"711",333.85892661128,333.858892523882,333.858960698678,4.23870968818665,1.42149019241333,7.05592918395996,2,0,1,19833.0908306357,123887.728381379,147170.372423218,"","","419"
"712",333.932211820847,333.925177404553,333.938955855153,27.4010602801711,25.6732368469238,29.1774349212646,4,1,2,126479.252290524,1664036.14641986,98476.8594465802,"","","332"
"713",333.954324988956,333.954324988956,333.954324988956,73.3967819213867,73.3967819213867,73.3967819213867,1,1,0,108718.817785391,42619.328576773,13451.016896227,"","","473"
"714",334.919908548473,334.911396403448,334.920214882566,29.15574598398,29.0803260803223,29.1774349212646,5,1,2,183318.852785718,96551.8062714948,134522.687140849,"","","3"
"715",335.05202595952,335.05202595952,335.05202595952,274.202484130859,274.202484130859,274.202484130859,1,1,0,96731.9212574724,19825.6767189503,42119.0263616681,"","","187"
"716",334.938836225145,334.938483513838,334.939188936451,24.8632394641311,24.0046844482422,25.72179448002,2,0,2,1031041.44285737,2904346.96132735,1117206.93936469,"[55][M]-","[M-2H+Na]- 313.962","1"
"717",335.885182397503,335.885182397503,335.885182397503,25.1053199768066,25.1053199768066,25.1053199768066,1,1,0,40424.1966617585,12082.0469910465,5990.47403798858,"","","1"
"718",335.8618213401,335.8618213401,335.8618213401,1.9843533039093,1.9843533039093,1.9843533039093,1,0,1,46791.2489154994,796963.68893852,1240533.91690458,"","[M+Cl]- 300.895","24"
"719",335.93597079696,335.935936225543,335.936005368377,25.6975156634719,25.6732368469238,25.72179448002,2,1,1,235968.56870623,236957.521461632,13043.2364622462,"[55][M+1]-","","1"
"720",336.886418142097,336.879686245036,336.893292625947,25.9777414172561,25.6732368469238,26.28591222402,4,1,1,312400.738443259,196261.59473828,535586.978609294,"","[M-2H+K]- 299.941","1"
"721",336.953834189646,336.95362388945,336.95386077497,279.680969238281,278.925079345703,280.23811350498,3,1,2,366298.797447137,208035.716072909,352849.730914429,"","","84"
"722",336.94579578305,336.945558688288,336.945817544834,389.478057861328,388.554931640625,390.73496950398,3,1,2,257926.501778442,111272.02622791,227793.912570737,"","","121"
"723",336.931721809277,336.93164931409,336.931794304465,26.2598002892561,26.2336883544922,26.28591222402,2,1,1,330476.652350093,282382.386232187,71063.7015766539,"[55][M+2]-","","1"
"724",337.907192097691,337.907192097691,337.907192097691,28.607234954834,28.607234954834,28.607234954834,1,0,1,37321.9410429341,85568.7509888081,158217.529860455,"","","308"
"725",338.835088506671,338.835012845076,338.835164168266,33.46670468802,31.45006364802,35.48334572802,2,0,1,69390.477110942,141907.853820245,38010.9528030263,"","","2"
"726",338.95078609224,338.950663011584,338.950802438579,279.680969238281,278.925079345703,280.23811350498,3,1,2,244545.270593698,136814.896512673,234100.084277952,"","","84"
"727",338.942828013511,338.942583441702,338.942857732519,389.478057861328,388.554931640625,390.73496950398,3,1,2,230486.144087501,112550.110136773,232682.66545789,"","","121"
"728",339.072834502275,339.072834502275,339.072834502275,264.135986328125,264.135986328125,264.135986328125,1,1,0,788775.915622855,290217.570771277,527928.411457936,"","","74"
"729",339.190455912913,339.190334746855,339.190621589878,326.616119384766,326.456390380859,327.04289465598,3,1,2,145162.957082254,83858.8123742483,119763.691908132,"","","40"
"730",340.919904443751,340.886419276664,340.920267539536,25.72179448002,25.7143459320068,27.9404811859131,3,1,2,951274.294888238,111913.441300754,194485.179459545,"","[M+Cl]- 305.953","1"
"731",340.939755373861,340.939755373861,340.939755373861,388.554931640625,388.554931640625,388.554931640625,1,1,0,84887.9557005013,21206.0287420948,40086.4557307959,"","","397"
"732",340.939296412396,340.931798960322,340.946558754614,27.3993797302246,26.2336883544922,29.1774349212646,4,1,1,3653844.0874115,4563076.33699725,178838.403084929,"","","336"
"733",341.947098128541,341.947098128541,341.947098128541,26.2336883544922,26.2336883544922,26.2336883544922,1,1,0,850659.704973182,1184710.56893946,17436.4226156917,"","[M-H]- 342.948","1"
"734",342.117388882679,342.117388882679,342.117388882679,239.919158935547,239.919158935547,239.919158935547,1,0,1,989138.849654992,110832.087181341,1010012.58476113,"","","448"
"735",343.893289572934,343.893289572934,343.893289572934,8.18194389343262,8.18194389343262,8.18194389343262,1,0,1,1809224.40673526,120750.698319089,172439.269880158,"","","31"
"736",343.944648268423,343.944648268423,343.944648268423,26.28591222402,26.28591222402,26.28591222402,1,0,1,67561.2754071571,140806.233545441,4092.7495574966,"","[M-2H+Na]- 322.963","1"
"737",344.895398159503,344.875255161968,344.901520666295,26.2598002892561,26.2336883544922,30.2139949798584,4,1,1,189827.117728539,91198.1383972664,33892.0271861516,"","[M-H]- 345.9","1"
"738",344.941490619729,344.941490619729,344.941490619729,26.28591222402,26.28591222402,26.28591222402,1,0,1,31381.9901116345,72934.2244365952,2946.280498858,"","","1"
"739",345.909651575974,345.909548502889,345.909754649059,343.561996459961,343.421020507812,343.702972412109,2,1,1,129718.834697727,37044.1110890383,116028.193565769,"","","157"
"740",346.878945710047,346.878945710047,346.878945710047,31.9345035552979,31.9345035552979,31.9345035552979,1,1,0,6152230.86654567,1936807.10745435,3457652.83146822,"[56][M]-","","2"
"741",347.075109363533,347.075109363533,347.075109363533,35.5566444396973,35.5566444396973,35.5566444396973,1,0,1,35767.2497452855,23043.0773053676,134846.569743143,"","","2"
"742",347.878354639473,347.878354639473,347.878354639473,32.0822639465332,32.0822639465332,32.0822639465332,1,0,1,1328169.2893872,885733.253072006,687538.009022201,"[56][M+1]-","","2"
"743",347.90682747882,347.90682747882,347.90682747882,343.421020507812,343.421020507812,343.421020507812,1,1,0,127145.717923769,61854.6035121918,124766.716574097,"","","499"
"744",348.014588305209,348.014572002107,348.014604608312,265.384455770662,264.731384277344,266.03752726398,2,1,1,167826.926745365,222185.661312755,104164.03152604,"","","7"
"745",348.129620005679,348.129620005679,348.129620005679,203.853713989258,203.853713989258,203.853713989258,1,1,0,53813.3734193746,9984.32749635875,34747.584015134,"","","32"
"746",348.915642588078,348.814783577081,348.92835582138,26.2863788604736,25.6732368469238,35.48334572802,11,1,2,144395.840681097,87697.9742226707,709318.89519089,"","[M-H]- 349.918","1"
"747",349.875507366146,349.875331026574,349.916640335785,31.9345035552979,25.6732368469238,32.0822639465332,5,1,2,490343.855178858,323413.801793232,268441.183114249,"","","2"
"748",350.099269945588,350.099269945588,350.099269945588,178.026992797852,178.026992797852,178.026992797852,1,0,1,45522.404054296,39635.8672996938,67461.348335531,"","","475"
"749",350.892627479998,350.872867405384,350.912701755226,29.1102078896589,25.6732368469238,32.01929839998,4,1,1,536514.150870078,475802.585645774,80476.2634708605,"","","309"
"750",352.8582914321,352.858139749762,352.909844875861,31.45006364802,26.2336883544922,31.4985580444336,3,1,2,154184.501175128,530345.080620401,576442.43757167,"[57][M]-","","325"
"751",352.955836996614,352.95570914984,352.955964843388,72.83030264901,72.26953125,73.39107404802,2,1,1,164095.198802747,292503.287874678,1254.52137006159,"","","89"
"752",352.937508140535,352.937332320243,352.937683960827,25.1254987716675,25.1053199768066,25.1456775665283,2,1,1,3070566.3851296,2396194.15747372,1486471.82304015,"[58][M]-","","1"
"753",353.121998325186,353.121998325186,353.121998325186,305.038604736328,305.038604736328,305.038604736328,1,0,1,1506948.38903427,602781.158558528,3102594.72186788,"","","44"
"754",353.857850660731,353.85763645549,353.858016255971,31.45006364802,31.3615856170654,31.4985580444336,3,1,2,161797.961056203,127482.602648752,131770.316223745,"[57][M+1]-","","4"
"755",353.938204514004,353.937916844786,353.938359049039,25.1456775665283,25.1053199768066,25.15160094402,3,1,2,329071.425761627,245396.31735593,189174.321521511,"[58][M+1]-","","1"
"756",354.855206059938,354.855095804153,354.855316315724,31.7165307998657,31.4985580444336,31.9345035552979,2,1,1,88360.0171661475,85392.9565706795,83673.2777340947,"","","2"
"757",354.9261671069,354.925977557757,354.926356656044,24.2794456481934,23.9813957214355,24.5774955749512,2,1,1,1123034.70828809,606457.008068139,1542511.07074928,"[58][M+2]-","","1"
"758",354.941846339154,354.934045163273,354.945117284633,25.7143459320068,25.1053199768066,28.58162761602,3,1,2,86040.7171912199,106474.744346689,249358.255122107,"[58][M+2]-","","1"
"759",356.078848043835,356.078848043835,356.078848043835,235.175262451172,235.175262451172,235.175262451172,1,0,1,368033.216900349,91075.2435488502,449508.697683469,"","","469"
"760",356.923881287718,356.892358110794,356.924204915624,26.7963485717773,24.5432071685791,26.8637237548828,5,1,2,1227078.87282445,1512581.78464834,257136.220486963,"","","338"
"761",357.924943881538,357.924800410824,357.925087352253,26.5441699692461,26.2336883544922,26.854651584,2,1,1,127882.576902159,168684.087511364,14425.7901183464,"","[M+Cl]- 322.963","1"
"762",358.921551590918,358.921551590918,358.921551590918,26.854651584,26.854651584,26.854651584,1,0,1,46452.208556607,211001.700245857,87107.6761107577,"","","337"
"763",358.944618728583,358.944618728583,358.944618728583,26.28591222402,26.28591222402,26.28591222402,1,0,1,263809.645703344,298976.115614218,99070.4650645852,"","","1"
"764",360.933277448039,360.933079533905,360.933327447468,25.7143459320068,25.6732368469238,25.72179448002,3,1,2,3960367.14010308,3757510.38794438,428631.475434551,"[59][M]-","[M-H]- 361.941","1"
"765",361.890712998032,361.890712998032,361.890712998032,26.2336883544922,26.2336883544922,26.2336883544922,1,1,0,58575.3931561987,37855.602621194,16197.6023796166,"","[M-H]- 362.903","1"
"766",361.933996303448,361.933978052096,361.9340145548,25.6975156634719,25.6732368469238,25.72179448002,2,1,1,883886.29156454,921153.748640848,19813.5528845809,"[59][M+1]-","","1"
"767",362.892920721414,362.892885169989,362.892956272838,25.6975156634719,25.6732368469238,25.72179448002,2,1,1,129558.923021248,65077.2522971285,8764.91186176959,"","[M-2H+K]- 325.947","1"
"768",362.940976415219,362.934186097855,362.941103426557,27.9404811859131,24.0046844482422,28.00450273602,3,1,2,4294112.98468392,4282890.19980718,574557.961333217,"","","12"
"769",363.937262734193,363.931615667029,363.942348073021,26.8311378329665,25.6732368469238,28.00450273602,4,1,1,546947.984659954,537328.278997197,87395.0921427581,"","","5"
"770",364.889515614279,364.888285704831,364.938644104162,28.027587890625,25.6732368469238,32.0822639465332,5,1,2,1840801.59976293,580556.938375455,136155.736439151,"","","12"
"771",365.070973825969,365.070858150343,365.071089501595,523.654846191406,521.09765625,526.212036132812,2,1,1,114701.242481048,24554.4651624362,257223.670741106,"","","362"
"772",365.762740609682,365.762740609682,365.762740609682,38.9999122619629,38.9999122619629,38.9999122619629,1,0,1,3590.59371067677,3604.53151164227,193287.237203869,"","","491"
"773",365.88799238184,365.88799238184,365.88799238184,29.1774349212646,29.1774349212646,29.1774349212646,2,0,1,575848.293940949,295110.288883667,640483.436910356,"","","3"
"774",366.886429930312,366.886416072032,366.886540685583,32.01929839998,31.9345035552979,32.0822639465332,3,1,2,194966.80272917,141901.633420739,147274.081243554,"","","2"
"775",366.822375215573,366.822375215573,366.822375215573,2.54836010932922,2.54836010932922,2.54836010932922,1,0,1,108167.189110387,1261116.07729939,1273249.29154082,"","","24"
"776",366.987295490111,366.987134002158,366.987456978063,205.392517089844,205.035339355469,205.749694824219,2,1,1,129013.009179086,42305.4409537196,107994.439974193,"","","503"
"777",367.088416054356,367.088416054356,367.088416054356,37.77654467298,37.77654467298,37.77654467298,1,0,1,16753.0720189016,84494.6299172383,62273.2890329907,"","","17"
"778",367.759785028477,367.759785028477,367.759785028477,38.9999122619629,38.9999122619629,38.9999122619629,1,0,1,12590.767406784,167388.89900811,126140.371059176,"","","129"
"779",367.886545907737,367.886545907737,367.886545907737,25.6732368469238,25.6732368469238,25.6732368469238,1,1,0,177598.289276859,161078.618718717,97952.9074266255,"","","1"
"780",368.915204215708,368.914875928984,368.915231927267,25.7143459320068,25.1053199768066,25.72179448002,3,1,2,884567.907661418,409299.079491531,783362.896387293,"","[M+Cl]- 333.946","1"
"781",369.046093177256,369.046091251551,369.046095102961,191.281105041504,188.62712097168,193.935089111328,2,0,1,42021.1423179321,58952.3484566249,65749.9945843536,"","","517"
"782",369.046057894041,369.046057894041,369.046057894041,201.019760131836,201.019760131836,201.019760131836,1,0,1,31118.0075112451,31217.097474684,103871.102398721,"","","252"
"783",368.961543011434,368.961376398777,368.961709624091,29.1288805007935,29.0803260803223,29.1774349212646,2,1,1,223350.087192889,170034.19336448,205062.503910079,"","","3"
"784",370.86907041146,370.868762649457,370.910717951387,31.3615856170654,25.6732368469238,31.4985580444336,5,1,2,4025415.13941037,2897228.5977595,3524780.11837055,"[60][M]-","[M-H]- 371.878","4"
"785",371.089723044847,371.089723044847,371.089723044847,252.39805385598,252.39805385598,252.39805385598,1,0,1,1316373.67531557,185321.33876441,80726.4213330133,"","","61"
"786",371.868541854113,371.868285333565,371.868641979945,31.45006364802,30.7875881195068,31.4985580444336,3,1,2,916882.858670774,686537.830334845,858116.766727619,"[60][M+1]-","","4"
"787",371.880526723382,371.880362996977,371.880690449787,72.54644437749,72.26953125,72.82335750498,2,1,1,156463.305030414,292322.773875879,242582.766902268,"","","89"
"788",372.873025743115,372.865757776859,372.897412546568,30.7875881195068,26.2336883544922,31.4985580444336,5,1,1,654665.923175983,38474.3420969974,71078.7502229555,"[60][M+2]-","","4"
"789",373.865467266288,373.865309314871,373.865625217704,31.1188258837634,30.7875881195068,31.45006364802,2,1,1,116904.334307043,88491.6179474211,61943.4338722716,"[60][M+3]-","","4"
"790",373.877384012838,373.877384012838,373.877384012838,73.39107404802,73.39107404802,73.39107404802,1,0,1,11968.5233740184,106767.368651291,1215.11281130489,"","","89"
"791",374.906452116216,374.894009176861,374.906597021117,29.15574598398,26.2336883544922,29.1774349212646,3,1,2,83829.6994783473,341463.98030091,368372.488810835,"","","310"
"792",374.969060287464,374.969060287464,374.969060287464,312.526519775391,312.526519775391,312.526519775391,1,0,1,25957.7372226119,20399.8985816479,60910.4581246998,"","","228"
"793",376.907119366644,376.903736571081,376.910879042563,27.4010602801711,25.6732368469238,29.1774349212646,6,1,2,132080.709591208,2353123.50931116,882094.707844126,"","","332"
"794",376.966160059968,376.966160059968,376.966160059968,312.526519775391,312.526519775391,312.526519775391,1,0,1,28385.0876057148,5582.9613229394,37747.1864506676,"","","228"
"795",377.0859379681,377.085848799176,377.086027137024,35.4306129122278,35.3778800964355,35.48334572802,2,1,1,129625.429741778,77496.743069079,16036.8723815254,"","","2"
"796",377.687211139199,377.687211139199,377.687211139199,37.7093734741211,37.7093734741211,37.7093734741211,1,1,0,67088.8200764006,9675.11895049084,1995.00176359387,"","","370"
"797",377.911734930922,377.884274201229,377.911857665222,25.7143459320068,25.6732368469238,25.72179448002,3,1,2,386127.789513931,346479.478808863,152396.689508313,"","[M+Cl]- 342.948","1"
"798",378.908179639596,378.883475763474,378.918682090444,25.7180702060134,25.6732368469238,28.58162761602,8,1,2,566880.387729647,265691.91447865,132034.19870168,"","[M-2H+Na]- 357.941","1"
"799",379.921767350674,379.921767350674,379.921767350674,28.607234954834,28.607234954834,28.607234954834,1,0,1,12557.69048472,116630.00706545,91872.7589019975,"","","311"
"800",380.865974084698,380.865835548061,380.923999649217,25.72179448002,25.6732368469238,28.58162761602,3,1,1,555730.042276634,262354.622915322,6357.0943650506,"","[M+Cl]- 345.9","1"
"801",380.839252271317,380.839252271317,380.839252271317,399.635131835938,399.635131835938,399.635131835938,1,1,0,85309.6957852426,20112.6453249007,53932.3527845144,"","","508"
"802",380.936349301482,380.932285344915,380.940431248051,25.6896829605103,25.1053199768066,26.28591222402,4,1,2,143722.135633395,123017.241170175,558957.212227108,"[61][M]-","[M-H]- 381.941","1"
"803",381.909160849789,381.909160849789,381.909160849789,72.82335750498,72.82335750498,72.82335750498,1,0,1,78686.1842291678,152001.385192273,4634.13810786508,"","","89"
"804",381.933750549072,381.933750549072,381.933750549072,25.1053199768066,25.1053199768066,25.1053199768066,1,1,0,129979.896717927,84724.6815503754,14140.6539217204,"[61][M+1]-","","1"
"805",382.878447532573,382.878447532573,382.878447532573,26.28591222402,26.28591222402,26.28591222402,1,0,1,119854.538035343,85643.0055514333,20185.3752959484,"","","1"
"806",382.845372475957,382.845372475957,382.845372475957,389.138092041016,389.138092041016,389.138092041016,1,1,0,32587.02017537,10082.4412930012,22182.0953291059,"","","398"
"807",383.078778432386,383.078778432386,383.078778432386,281.285614013672,281.285614013672,281.285614013672,1,1,0,29586.8308721689,5382.97441923991,2038436.26551485,"","","45"
"808",383.676668621197,383.676668621197,383.676668621197,37.7093734741211,37.7093734741211,37.7093734741211,1,1,0,106638.604654233,9970.99761242712,2268.84611247507,"","","370"
"809",384.883024353147,384.878617593659,384.887632572031,25.6896829605103,24.5432071685791,26.2863788604736,6,1,2,454136.60559325,270921.132620438,826673.077261868,"[62][M]-","[M+Cl]- 349.918","1"
"810",384.932927326733,384.932728141633,384.933125147926,555.688293457031,552.826477050781,556.360217457,3,1,2,22242410.4341697,21067086.6838041,15924797.9594167,"","","11"
"811",384.933111366651,384.932822057145,384.933191367835,514.978698730469,507.37059553602,523.295532226562,5,1,2,51096606.9258287,53491590.220811,32287893.9049113,"","","9"
"812",384.932996183645,384.932847568524,384.933144798765,529.831756591797,528.710571289062,530.952941894531,2,1,1,48795231.3468946,23026164.877739,28579917.6678539,"","","8"
"813",384.933063352542,384.933045363859,384.933081341224,540.350479279172,539.309509277344,541.391449281,2,1,1,32977341.667753,28130640.8725664,2548120.35122347,"","","10"
"814",384.932362070538,384.932362070538,384.932362070538,593.35632475302,593.35632475302,593.35632475302,1,0,1,873893.512128766,8267495.72372218,6196659.83922784,"","","29"
"815",384.935501722702,384.935262276889,384.935590502104,29.15574598398,29.0803260803223,29.1774349212646,3,1,2,40433374.2118088,33094192.7290579,28513382.4996253,"[63][M]-","","3"
"816",385.095642805984,385.09555424042,385.095731371548,410.644134521484,410.384521484375,410.903747558594,2,1,1,98402.2878827811,46048.728902522,75551.3174684547,"","","82"
"817",385.879894315926,385.879675902612,385.880112729241,26.2600336074829,26.2336883544922,26.2863788604736,2,1,1,624901.22435877,532627.383439034,257863.266596652,"[62][M+1]-","","1"
"818",385.938889725116,385.938600460196,385.938936104406,29.15574598398,29.0803260803223,29.1774349212646,3,1,2,2730354.12036042,2225975.02746261,1941093.76078686,"[63][M+1]-","","3"
"819",386.879445343043,386.879154468577,386.879457968003,26.28591222402,26.2336883544922,26.2863788604736,3,1,2,4051633.68531385,2634570.28816816,1578941.61531503,"[62][M+2]-","","1"
"820",386.939571059087,386.939549571129,386.939592547045,25.9777414172561,25.72179448002,26.2336883544922,2,1,1,6966540.91710202,8673157.26296098,1690042.86203223,"[64][M]-","[M-H]- 387.939","1"
"821",387.152888880935,387.152888880935,387.152888880935,586.022216796875,586.022216796875,586.022216796875,1,0,1,10875.467910111,1051.49456076324,189275.840365325,"","","133"
"822",387.880526421377,387.879833064298,387.881437546686,26.2336883544922,25.7143459320068,26.2863788604736,5,1,2,443608.578713145,296626.82282669,175050.71214741,"[62][M+3]-","","1"
"823",387.940427848428,387.940406870365,387.940448826492,25.6975156634719,25.6732368469238,25.72179448002,2,1,1,2683182.4311729,3392324.54399712,217639.947457038,"[64][M+1]-","","1"
"824",388.936916377347,388.875531647459,388.942669900273,25.72179448002,25.6732368469238,26.2863788604736,5,1,2,608108.69402768,284679.551692174,302451.543162773,"[64][M+2]-","","1"
"825",389.937969410757,389.937943398098,389.937995423417,25.9777414172561,25.72179448002,26.2336883544922,2,1,1,701547.128608745,871542.959561661,8387.35655474921,"[64][M+3]-","","1"
"826",390.887707665314,390.859074360449,390.901240803267,28.5123805999756,25.6732368469238,32.01929839998,5,1,1,36715.6528257903,87960.0465997812,51407.9999100505,"","","3"
"827",390.934561478876,390.934536548611,390.93458640914,26.2598002892561,26.2336883544922,26.28591222402,2,1,1,385647.358906972,405599.673640994,42978.7304095067,"[64][M+4]-","","1"
"828",391.803896573991,391.803896573991,391.803896573991,38.3104515075684,38.3104515075684,38.3104515075684,1,1,0,37643.7624701199,4237.91828762516,8004.53279586425,"","","30"
"829",391.858663142642,391.858663142642,391.858663142642,31.45006364802,31.45006364802,31.45006364802,1,0,1,188679.421415085,160580.609724584,11383.2398146898,"","","319"
"830",392.917606561114,392.884594432223,392.917664360425,25.15160094402,25.1053199768066,25.7143459320068,3,1,2,430955.302215157,440893.847360234,470759.951242481,"","[M+Cl]- 357.941","1"
"831",392.854480174449,392.826266733882,392.854558539166,31.45006364802,31.3615856170654,33.169278849,3,1,1,171422.863117761,136625.861769027,43227.4977707646,"","[M-2H+Na]- 371.878","4"
"832",393.101519799964,393.101331086002,393.101617304451,49.166389465332,48.515266418457,49.65781753698,3,1,2,442716.379525406,201809.760262348,450948.177102256,"","","35"
"833",393.884170208806,393.884035237353,393.884305180258,25.7180702060134,25.7143459320068,25.72179448002,2,0,2,50599.0080317772,57307.5446673292,59492.0712178654,"","","1"
"834",394.890886402693,394.882298919038,394.918853447225,25.72179448002,25.6732368469238,28.607234954834,6,1,2,135033.086182605,91127.1007323354,1929996.75223259,"[65][M]-","[M-2H+K]- 357.941","1"
"835",394.890477617539,394.890477617539,394.890477617539,8.718772914,8.718772914,8.718772914,1,0,1,13612967.1439382,15252686.3363225,6861883.75177624,"","","401"
"836",395.902102388303,395.881398828037,395.922805948568,25.6732368469238,25.6732368469238,25.6732368469238,2,1,0,117409.716473476,112401.534083013,63495.3731434941,"[65][M+1]-","","1"
"837",396.910245368529,396.909921780111,396.918299839279,25.72179448002,25.1053199768066,26.28591222402,5,1,2,221380.046553202,329183.605406741,610326.824559694,"[66][M]-","[M+Cl]- 361.941","1"
"838",397.88664502257,397.88664502257,397.88664502257,327.617894226,327.617894226,327.617894226,1,0,1,6493233.00883061,11833070.9991651,1115845.95230999,"","","40"
"839",397.913240699852,397.913240699852,397.913240699852,25.7143459320068,25.7143459320068,25.7143459320068,1,0,1,148103.390000643,5426.14939970523,34800.5349681404,"[66][M+1]-","","275"
"840",398.759887409455,398.759887409455,398.759887409455,1.97353879998,1.97353879998,1.97353879998,1,0,1,189472.059776447,344465.226033646,259204.336280553,"","","24"
"841",398.896014767603,398.886505077429,398.905524457777,28.0097348694314,26.8637237548828,29.15574598398,2,0,2,160579.749634693,118607.531069391,67125.049194156,"","","12"
"842",399.857281432164,399.857281432164,399.857281432164,26.2336883544922,26.2336883544922,26.2336883544922,1,1,0,140450.025729205,72577.3370125145,136197.216983661,"","[M-2H+K]- 362.903","1"
"843",400.909465829411,400.856017352516,400.931471551728,27.6833524703979,24.5774955749512,29.1774349212646,6,1,2,2852055.80986628,337825.126368726,177093.626584083,"[67][M]-","","356"
"844",401.120498041281,401.120232334655,401.120513172842,526.212036132812,521.09765625,527.41342764798,3,1,2,1122111.81780875,625307.382336064,2876252.38025848,"[68][M]-","","6"
"845",401.912754127194,401.857355192271,401.926610352412,27.6833524703979,26.2336883544922,29.1774349212646,6,1,2,174831.258925411,88548.8456678619,228979.015672795,"[67][M+1]-","","356"
"846",402.123927121119,402.123686344777,402.123972975418,526.212036132812,521.09765625,527.41342764798,3,1,2,142280.383446885,78901.6542809751,395564.619735839,"[68][M+1]-","","6"
"847",402.898918641922,402.856732021199,402.917129412277,29.0803260803223,26.2336883544922,29.746696472168,11,1,2,107139.306964017,108376.255679348,126893.527495732,"","","3"
"848",403.918153764029,403.878844054713,403.918185369398,26.2336883544922,25.7143459320068,26.28591222402,3,1,2,3278185.83511622,3434535.98549193,74434.355451258,"","","1"
