"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP2985",150.915333784089,150.915252685547,150.915435791016,247.637141265,244.06620889698,250.61044774398,93197.0015831216,93189.8624134703,18253.27734375,18252,2,0
"CP2986",166.021630010523,166.021453857422,166.021682739258,251.20770897798,248.82400364802,254.18227475298,259808.141106712,259163.428948049,142173.25,206,2,0
"CP2987",371.089723044847,371.089691162109,371.08984375,252.39805385598,250.61044774398,254.18227475298,185321.33876441,185318.362241902,108366.8984375,108366,2,0
"CP2988",271.008020610093,271.007873535156,271.008056640625,255.36348548898,253.58439163302,257.73805704102,255201.209621202,255197.649336567,130213.6796875,130213,2,0
"CP2989",153.104061063828,153.104049682617,153.104064941406,256.552727664,254.77023721698,258.33491409702,93112.2239160645,93109.2533519978,55118.171875,55117,2,0
"CP2990",165.018307369975,165.018264770508,165.018341064453,251.20770897798,248.22837967998,254.18227475298,3231664.75791292,3217661.89891795,1640422.875,481,2,0
"CP2993",243.013257041865,243.013092041016,243.013305664062,258.33491409702,255.959471184,261.30317160102,438654.859203723,438650.109247796,241119.09375,241118,2,0
"CP2995",238.106873410049,238.106857299805,238.106903076172,261.30317160102,259.52014809702,262.47883920102,25706.8806368673,25704.5136839841,11616.0283203125,11615,2,0
"CP2997",213.002765620574,213.002655029297,213.002838134766,262.47883920102,260.12250703998,264.25255035198,422340.653641796,422337.113604672,285298.5625,285298,2,0
"CP2998",522.25272786861,522.25244140625,522.253234863281,263.07356660898,261.30317160102,264.85303388802,172653.900942632,172486.619220654,95618.1484375,194,2,0
"CP3005",119.925232919344,119.925140380859,119.925262451172,239.89893679998,238.11483673698,242.871861906,103401.096168532,103395.744515217,23552.955078125,23552,2,0
"CP3006",119.925371726556,119.925277709961,119.925437927246,260.711130048,258.92552590398,264.25255035198,89494.7292041988,89488.8102881455,18407.986328125,18407,2,0
"CP3007",119.92526007045,119.925170898438,119.92529296875,231.18147404802,227.61279228798,235.22401116798,147378.49144048,147370.24595336,23778.787109375,23778,2,0
"CP3010",119.925359408457,119.925338745117,119.925392150879,247.04304070602,244.661463936,250.61044774398,111014.159384483,111007.615502295,21192.443359375,21191,2,0
"CP3011",119.925363019991,119.925300598145,119.925430297852,254.18227475298,252.39805385598,255.959471184,63637.7605462312,63633.6055593485,19247.87890625,19247,2,0
"CP3012",202.086407653797,202.086364746094,202.086456298828,266.03752726398,263.66506214502,267.81847625598,141859.94312326,141856.383054022,94633.828125,94633,2,0
"CP3013",247.087829969345,247.087799072266,247.087875366211,266.03752726398,264.25255035198,267.81847625598,418039.601766968,418036.630162048,255132.6875,255132,2,0
"CP3014",348.014604608312,348.014556884766,348.014801025391,266.03752726398,264.25255035198,267.81847625598,222185.661312755,222182.689707835,130705.484375,130704,2,0
"CP3015",213.962554149931,213.962463378906,213.962615966797,266.63262678498,264.85303388802,269.00633710398,135716.683210697,135713.123236512,82167.0546875,82166,2,0
"CP3016",246.094157941018,246.093437194824,246.09538269043,266.03752726398,263.66506214502,269.00633710398,1118229.07336343,1118224.32556347,733979.921875,733979,2,0
"CP3017",167.070166934361,167.070114135742,167.070205688477,234.62765256,230.59012336002,238.11483673698,151736.03079231,151727.879019485,29297.412109375,29296,2,0
"CP3019",167.070278764014,167.070129394531,167.070358276367,255.36348548898,251.20770897798,259.52014809702,141485.426701231,141476.520516461,21848.818359375,21848,2,0
"CP3021",167.070256615859,167.070098876953,167.070358276367,247.04304070602,244.06620889698,249.423852354,84738.3306061667,84732.3776689923,19061.923828125,19061,2,0
"CP3022",167.07004978987,167.06999206543,167.070114135742,241.088645745,238.11483673698,244.06620889698,93605.697879497,93599.151370121,18484.11328125,18483,2,0
"CP3024",250.956010770917,250.955856323242,250.9560546875,268.41383590398,266.63262678498,270.193695906,123289.758592977,123286.791035377,75255.1015625,75254,2,0
"CP3025",245.092068696713,245.092056274414,245.092178344727,266.03752726398,263.66506214502,272.55600412902,10331284.9373356,10321490.9363437,6397427,2802,2,0
"CP3029",169.085907633356,169.085800170898,169.086044311523,261.30317160102,254.18227475298,265.448901072,239744.736743638,239732.877136986,48809.83203125,48809,2,0
"CP3031",169.085953255835,169.085876464844,169.086029052734,267.22235769702,264.25255035198,270.785044593,121908.901814358,121901.775457004,26252.7578125,26252,2,0
"CP3033",249.077010609745,249.076919555664,249.077049255371,257.73805704102,255.959471184,261.30317160102,163756.045753357,144639.827109417,68384.8759765625,164,2,0
"CP3034",246.098258533996,246.098175048828,246.098541259766,273.73299419298,271.96626775998,275.516712096,137544.129208132,137541.170504519,85880.2734375,85879,2,0
"CP3036",196.087395719583,196.087341308594,196.087524414062,276.10381019202,273.73299419298,277.87852052898,187718.585270281,187263.381750075,116954.515625,149,2,0
"CP3037",183.066162219672,183.06608581543,183.066299438477,203.295704433,200.938594704,205.64886806598,105905.878268285,105900.579210753,29255.474609375,29254,2,0
"CP3038",183.065004248388,183.064834594727,183.06510925293,215.70803814498,212.733342033,220.47520395198,210703.85566931,210695.518279551,39635.921875,39635,2,0
"CP3039",183.06510561749,183.064971923828,183.065200805664,244.06620889698,239.89893679998,248.22837967998,258442.572168534,258433.647765448,56030.33203125,56029,2,0
"CP3040",183.065133166931,183.065048217773,183.065200805664,271.96626775998,266.63262678498,276.10381019202,243670.849207792,243660.786075422,38951.765625,38951,2,0
"CP3041",183.064988401783,183.064895629883,183.065124511719,228.80840566398,227.010048864,231.779841792,143123.277643737,143117.911626693,32986.26171875,32985,2,0
"CP3042",183.065155595876,183.065048217773,183.065246582031,254.18227475298,252.39805385598,255.959471184,115760.037550126,115755.882563243,39788.34375,39787,2,0
"CP3043",183.065170192549,183.065078735352,183.065353393555,262.47883920102,259.52014809702,266.63262678498,171054.284739992,171046.579554746,29887.42578125,29886,2,0
"CP3044",183.066130111222,183.066024780273,183.06623840332,194.425369857,192.024520641,196.223808528,76795.381767622,76790.5825814655,22687.646484375,22687,2,0
"CP3045",183.06547582721,183.064956665039,183.066192626953,209.154055809,205.64886806598,210.94488379302,106925.095033275,106919.210571356,26291.419921875,26290,2,0
"CP3046",183.065027751675,183.064971923828,183.06510925293,222.27079408002,220.47520395198,224.62437219198,113728.520858443,113723.778951883,29056.53515625,29056,2,0
"CP3047",183.06497792904,183.064910888672,183.065078735352,236.365629168,234.07003764798,238.11483673698,105354.187799912,105349.565172381,27817.021484375,27816,2,0
"CP3048",221.057369778243,221.05712890625,221.05744934082,277.87852052898,276.10381019202,279.64699275198,103141.690809545,103138.738157411,56438.15234375,56437,2,0
"CP3049",186.112435141283,186.112380981445,186.112487792969,279.055620864,276.69279463998,281.42257896,518279.747328625,516755.889117655,313959.03125,252,2,0
"CP3050",336.95386077497,336.953674316406,336.954071044922,280.23811350498,277.87852052898,282.01292605002,208035.716072909,208032.172296748,131086.671875,131086,2,0
"CP3051",338.950802438579,338.95068359375,338.950897216797,280.23811350498,278.46588579198,282.59954200002,136814.896512673,136811.353378781,89345.4296875,89344,2,0
"CP3052",148.938786618402,148.938705444336,148.938842773438,190.25619444798,188.50722670398,192.62351222502,77538.6885780919,77533.9842517821,19341.107421875,19340,2,0
"CP3053",148.937882859148,148.937805175781,148.937942504883,215.70803814498,212.733342033,217.486648032,87049.5278347245,87044.1803654756,23690.298828125,23689,2,0
"CP3054",148.937822254458,148.937698364258,148.937911987305,236.94736105602,230.59012336002,242.871861906,225839.338791469,225826.442965995,22408.6484375,22408,2,0
"CP3055",148.937934624286,148.937866210938,148.938018798828,261.30317160102,259.52014809702,266.03752726398,135566.574325024,135559.464456842,36837.23046875,36836,2,0
"CP3056",148.937936455329,148.93782043457,148.938018798828,271.96626775998,269.59857214398,273.73299419298,79588.7370688259,79584.0120150556,22901.4296875,22900,2,0
"CP3057",148.938596489246,148.937759399414,148.938812255859,207.43708772898,203.85891086502,210.94488379302,120500.979143388,120493.302672716,21793.25390625,21792,2,0
"CP3059",148.938754236239,148.93864440918,148.938888549805,199.74486836898,196.223808528,203.85891086502,118881.493156881,118873.27073898,17888.279296875,17887,2,0
"CP3060",148.937850609229,148.937774658203,148.937973022461,229.99775483202,226.41470542398,234.07003764798,136607.71522752,136599.421950944,21199.57421875,21199,2,0
"CP3062",148.93797400297,148.937896728516,148.938034057617,247.637141265,245.26081401798,249.423852354,79264.5559894179,79259.7982313196,22341.9296875,22341,2,0
"CP3063",148.937985493372,148.937927246094,148.938064575195,253.58439163302,251.20770897798,255.959471184,94555.0580157431,94549.7122832614,26914.349609375,26913,2,0
"CP3064",148.93794864432,148.937835693359,148.938049316406,277.28657921598,273.14401219398,279.64699275198,115989.619479223,115982.525318614,22241.734375,22241,2,0
"CP3068",207.101377812363,207.101303100586,207.101593017578,273.73299419298,271.37798097798,276.10381019202,77642.6470586139,77637.3305007482,18225.119140625,18224,2,0
"CP3073",168.988270400583,168.988128662109,168.988342285156,283.77752041602,281.42257896,286.13634768,205078.305431649,204562.567475761,97874.265625,122,2,0
"CP3077",413.000120710932,412.999969482422,413.000213623047,290.87163404898,288.502708224,292.64785009602,88577.0394832677,88573.4865045203,45967.75,45967,2,0
"CP3078",207.010926675477,207.010864257812,207.01106262207,290.28052446498,287.913711888,293.83994841798,1009674.81343622,1006317.10835167,645660.875,406,2,0
"CP3079",164.064507089937,164.064468383789,164.06462097168,293.23972001598,291.46437000102,295.629159264,164466.526162229,164462.956342861,108068.015625,108067,2,0
"CP3083",165.073986095779,165.073867797852,165.074172973633,298.60059601602,296.81601892902,300.38018051298,109460.17708293,109457.206948277,61530.65625,61530,2,0
"CP3085",208.087775033713,208.08772277832,208.087844848633,298.60059601602,296.81601892902,301.563697104,328707.019764954,328702.865546551,195768.21875,195767,2,0
"CP3086",326.07822569795,326.078002929688,326.078338623047,299.19497320002,297.41799763302,300.96805350498,72643.6654255846,72640.7070456913,45736.328125,45735,2,0
"CP3089",461.122967874353,461.122589111328,461.123077392578,300.38018051298,298.60059601602,302.742506577,202127.887053775,202124.336844723,117624.578125,117624,2,0
"CP3090",228.931522116265,228.931335449219,228.931579589844,300.96805350498,299.19497320002,302.742506577,61733.660209782,61730.7039319678,30151.0546875,30150,2,0
"CP3091",207.101460305972,207.101257324219,207.101623535156,287.913711888,284.95201846398,289.69340016,82450.4763612976,82445.1423068895,25543.998046875,25543,2,0
"CP3092",207.10141736226,207.101181030273,207.101577758789,298.012980657,295.032798657,300.96805350498,97183.9764853126,97177.4477049798,20322.47265625,20321,2,0
"CP3094",277.07341634931,277.071762084961,277.073699951172,291.46437000102,289.101162561,294.434696145,543627.018870225,488180.061502778,353103.875,398,2,0
"CP3095",277.073200622664,277.070007324219,277.073638916016,286.72783883202,284.362786992,289.101162561,373915.962232618,324040.469685731,205958.765625,228,2,0
"CP3096",171.065177567285,171.065063476562,171.065246582031,267.22235769702,264.25255035198,269.59857214398,368767.047159023,326899.008338404,150422.765625,248,2,0
"CP3097",171.065186863709,171.065078735352,171.065231323242,302.742506577,299.19497320002,310.48135422498,517200.928672947,433462.365375577,175871.546875,292,2,0
"CP3098",193.089178570788,193.089126586914,193.089218139648,306.90792686598,305.12796569802,309.29291219202,225559.998577582,225556.428623444,129808.359375,129807,2,0
"CP3099",277.033756224061,277.033721923828,277.033843994141,308.09315047998,306.90792686598,309.88849097598,56215.512120224,56213.127668936,31520.25,31519,2,0
"CP3100",200.127997696582,200.127914428711,200.128036499023,310.48135422498,308.690524272,312.26056649598,92553.6735375247,92274.4785422849,52989.9375,111,2,0
"CP3101",302.195561547072,302.195373535156,302.195648193359,311.07821680002,309.29291219202,313.44967399998,88345.7118595919,88136.5681503687,57078.3359375,111,2,0
"CP3102",223.063190815611,223.063110351562,223.063232421875,312.26056649598,310.48135422498,315.22937784,128478.956642998,128474.802122335,74255.203125,74254,2,0
"CP3105",299.034421056903,299.034332275391,299.034484863281,317.57583400002,315.81849726402,319.959053328,114710.91051179,114421.764563145,72338.5625,102,2,0
"CP3106",310.094901916561,310.094512939453,310.094970703125,321.676624929,319.959053328,324.07183508898,91476.6505750605,91473.125333551,54548.03515625,54547,2,0
"CP3107",172.039325152259,172.039306640625,172.039352416992,322.87922684898,320.55229001598,324.66721753698,173838.26820858,173834.741127848,89013.40625,89012,2,0
"CP3108",125.096216987983,125.096206665039,125.096244812012,324.07183508898,322.27524256098,326.46753136002,107069.085235922,107065.491845523,65105.73828125,65105,2,0
"CP3111",187.0964424705,187.096420288086,187.096496582031,324.07183508898,321.11477147202,329.40284589,3560553.75790591,3486225.96409173,1908558.25,299,2,0
"CP3112",250.034106125064,250.034072875977,250.034210205078,327.04289465598,324.66721753698,329.40284589,257100.298492568,257096.154817759,168340.625,168340,2,0
"CP3113",339.190621589878,339.190307617188,339.190765380859,327.04289465598,325.26192032202,328.80074541,83858.8123742483,83855.8633533417,50391.75,50391,2,0
"CP3114",249.030772221423,249.030609130859,249.030838012695,327.04289465598,324.66721753698,331.79904979302,2217083.77278996,2215609.70755979,1440364.5,1287,2,0
"CP3115",249.021241092829,249.02116394043,249.021331787109,331.20082213002,329.40284589,334.150631664,171208.251329471,171204.097016919,101701.203125,101700,2,0
"CP3117",214.14362600942,214.143615722656,214.143661499023,338.14878524802,335.91196955202,339.880622352,234694.60044489,234463.971201336,111281.9375,183,2,0
"CP3120",138.018707285613,138.018661499023,138.018737792969,339.880622352,336.99206646402,342.72857532798,1390660.81328609,1371355.84658908,686687,185,2,0
"CP3129",228.159223472674,228.1591796875,228.159332275391,364.123516272,362.39255118402,366.451583169,333791.496312541,333788.017142268,199480.609375,199480,2,0
"CP3130",309.099749916529,309.099670410156,309.099975585938,365.329043232,363.556767825,367.57969915302,220876.222114933,220872.773888081,134971.421875,134970,2,0
"CP3132",278.987178451445,278.987091064453,278.987274169922,370.52575401702,368.18406260898,372.82884925002,153394.898972189,153305.887339168,81747.0859375,428,2,0
"CP3134",322.836541465631,322.836364746094,322.836639404297,371.695735488,369.355524417,373.397952225,73704.8271401407,73701.3622020195,42844.46875,42843,2,0
"CP3137",251.094404465717,251.094375610352,251.094436645508,387.84402694398,386.111573712,389.57385950598,91007.2387005368,91004.3534623751,49979.93359375,49979,2,0
"CP3138",243.178104234517,243.178070068359,243.178146362305,389.01301272,387.27880416,391.30549652898,378193.919853992,378190.46840339,226093.25,226092,2,0
"CP3139",242.174813008272,242.174774169922,242.175003051758,389.01301272,386.67293187198,392.43280796802,2845020.40284078,2844042.25092965,1668750.5,2195,2,0
"CP3140",336.94579578305,336.945678710938,336.945831298828,390.73496950398,388.44901281702,392.43280796802,111272.02622791,111268.611546352,62764.74609375,62764,2,0
"CP3141",338.942828013511,338.942626953125,338.942901611328,390.73496950398,388.44901281702,393.596655969,112550.110136773,112444.630297286,57150.4375,284,2,0
"CP3145",286.956085165061,286.955810546875,286.956298828125,395.30028304002,390.17473699398,399.84377817798,144707.436905126,144697.199096814,18003.326171875,18002,2,0
"CP3146",286.95607741358,286.955871582031,286.956298828125,391.30549652898,387.84402694398,393.596655969,83260.0773359568,83253.7494440293,16433.72265625,16433,2,0
"CP3148",229.143198426078,229.143157958984,229.143310546875,407.377746864,405.046051362,410.34594499302,164100.189495821,163263.511412494,90797.96875,132,2,0
"CP3149",411.303147195141,411.303070068359,411.303253173828,408.575603121,406.777139937,410.34594499302,121771.680011282,121768.706007069,69098.3671875,69097,2,0
"CP3150",498.286948738725,498.286804199219,498.287017822266,413.917996674,411.51104832102,415.60747488,89642.050384744,89512.2838271003,58642.40234375,182,2,0
"CP3152",222.083994960149,222.083953857422,222.084030151367,417.37680889698,415.047218961,419.09702956902,159103.073298126,159099.602031891,87047.90625,87047,2,0
"CP3153",274.143240226112,274.14306640625,274.143341064453,417.93890476902,415.60747488,420.218744337,173910.112888941,173906.078028166,98866.109375,98865,2,0
"CP3154",221.080660841374,221.080596923828,221.080703735352,417.37680889698,415.047218961,421.382082801,1316123.81982015,1312381.87399554,698693.9375,393,2,0
"CP3155",306.096573978925,306.096466064453,306.096618652344,424.23666622398,421.98157878498,426.57161887998,95033.9186759149,94901.3415047613,42321.3671875,147,2,0
"CP3156",178.977699368597,178.977676391602,178.977722167969,53.083996464,50.82229484898,55.90444164798,5744348.79756808,5696142.28672943,1441474.375,315,2,0
"CP3157",178.977738363187,178.97770690918,178.977752685547,41.76911507298,34.324004928,44.584924608,8062479.33491202,7974882.7266678,1285223.125,281,2,0
"CP3158",305.093190311659,305.093170166016,305.09326171875,424.23666622398,421.382082801,428.93119024098,621311.611923248,620230.316469108,245930.453125,221,2,0
"CP3161",255.044847742032,255.044769287109,255.044906616211,428.330216496,426.57161887998,430.654027986,140048.768356956,139945.114374979,75247.671875,291,2,0
"CP3163",475.828840945854,475.828399658203,475.829193115234,416.81232064098,413.917996674,419.658492672,87929.5160050085,87923.2014594107,17413.67578125,17413,2,0
"CP3164",475.829022078407,475.828704833984,475.829193115234,422.54406318498,419.658492672,425.36875869,89375.2758345928,89368.994541973,20297.265625,20296,2,0
"CP3168",243.15883414944,243.158782958984,243.158966064453,431.816385552,430.08840836802,434.71431995202,310718.85016326,310373.4658353,172499.984375,299,2,0
"CP3170",242.942002015731,242.941909790039,242.942092895508,431.21401892898,429.492916752,433.55022374502,60823.9845926945,60819.3476704168,15215.060546875,15214,2,0
"CP3171",242.941940013522,242.941879272461,242.942031860352,419.09702956902,416.81232064098,422.54406318498,80461.7439649568,80455.4390481584,15768.7822265625,15768,2,0
"CP3172",242.942043962465,242.941970825195,242.942108154297,412.11465820902,409.77957244902,414.48135908898,68309.1030967201,68303.8135867502,18596.716796875,18596,2,0
"CP3174",242.941940006838,242.941772460938,242.942092895508,425.36875869,422.54406318498,427.16760332802,63224.9185702996,63219.7170876386,15588.1728515625,15587,2,0
"CP3176",276.848996565892,276.848876953125,276.849060058594,436.48667167998,434.71431995202,438.25200851298,109603.518859109,109600.570785308,61227.109375,61226,2,0
"CP3177",280.844877028872,280.844757080078,280.844909667969,436.48667167998,434.71431995202,438.25200851298,108958.547103791,108955.59902999,57520.6953125,57520,2,0
"CP3178",285.124600412271,285.124542236328,285.124664306641,435.88304022402,433.55022374502,438.25200851298,123920.599783909,123916.485722237,41180.90234375,41180,2,0
"CP3179",410.297022111166,410.296905517578,410.297119140625,441.22058603298,439.460222097,442.97952622398,78810.3703964822,78807.4376430431,45887.890625,45887,2,0
"CP3180",413.30945327108,413.309143066406,413.309600830078,441.22058603298,439.460222097,443.583662448,136829.433615498,136825.899238054,70503.1640625,70502,2,0
"CP3181",447.131957428986,447.131896972656,447.132080078125,441.22058603298,439.460222097,443.583662448,95149.9338275985,95146.3994501548,45859.4375,45858,2,0
"CP3182",457.308417043253,457.308258056641,457.308563232422,441.22058603298,439.460222097,442.97952622398,119612.138224079,119609.20547064,58004.2109375,58003,2,0
"CP3183",479.290322880602,479.290191650391,479.290405273438,441.22058603298,439.460222097,442.97952622398,223937.070025226,223934.137271787,112264.7109375,112264,2,0
"CP3185",692.198694061549,692.198364257812,692.198913574219,441.22058603298,439.460222097,442.97952622398,66615.0164227573,66612.0836693182,33299.8671875,33299,2,0
"CP3186",407.278135646444,407.278015136719,407.2783203125,441.78194089602,440.05596292902,443.583662448,138593.539433307,138590.599683708,77330,77329,2,0
"CP3187",412.306595410097,412.306457519531,412.306671142578,441.22058603298,438.85561279998,444.18262590498,1193931.28370365,1193926.54858089,617185.75,617185,2,0
"CP3188",411.30319863843,411.303100585938,411.303283691406,441.22058603298,438.85561279998,445.95485097798,4481393.38664558,4480803.00204356,2256121,3726,2,0
"CP3190",221.153478616305,221.153396606445,221.153686523438,451.76835044802,450.04938156798,453.56256472002,101032.207429247,100750.787130862,59917.71875,125,2,0
"CP3191",236.104084876118,236.104049682617,236.10417175293,451.76835044802,449.45315100798,454.160696625,145050.57856239,145046.459459975,73401.71875,73401,2,0
"CP3193",228.968018041096,228.96794128418,228.968109130859,454.160696625,451.76835044802,456.51902325,76191.3837646493,76187.2269259476,38492.9609375,38492,2,0
"CP3194",195.137899945428,195.137756347656,195.137939453125,469.13212716798,467.386520769,472.033066272,125667.440089034,125464.049642978,69092.3671875,158,2,0
"CP3195",239.127489764112,239.127380371094,239.127548217773,469.13212716798,467.386520769,471.46882240002,175931.325565422,175927.826449739,90042.265625,90041,2,0
"CP3196",250.88561668921,250.884391784668,250.885971069336,453.56256472002,451.20749396802,455.92139787198,82538.4658029923,82533.1626611003,23782.517578125,23782,2,0
"CP3197",250.885497048975,250.884574890137,250.886138916016,463.91796628902,460.52891976,467.95839500802,120045.880658404,120037.832060218,23414.1279296875,23413,2,0
"CP3199",293.141245629625,293.141174316406,293.141387939453,469.699115376,467.386520769,471.46882240002,116603.741123855,116600.242008172,56204.4765625,56203,2,0
"CP3201",195.084472088769,195.084442138672,195.084564208984,475.51674393798,473.19204198402,479.67527459298,551440.960153148,544171.861407333,318728.28125,121,2,0
"CP3203",320.888871703451,320.888671875,320.888977050781,500.91997294602,498.567639792,503.24718169602,69254.6284947285,69249.3640100865,17144.736328125,17144,2,0
"CP3204",320.888870386839,320.888702392578,320.889038085938,495.578975664,492.66338793702,498.567639792,85448.9741907534,85442.4795137129,15952.6728515625,15952,2,0
"CP3205",263.16378758431,263.163726806641,263.163879394531,510.92327566398,509.15579478402,513.87957966402,122232.919346667,122036.559366752,66469.0546875,160,2,0
"CP3207",402.123927121119,402.123870849609,402.1240234375,527.41342764798,524.536982481,529.209900768,78901.6542809751,78897.565477474,32638.48046875,32637,2,0
"CP3208",674.072021888498,674.071533203125,674.072265625,527.41342764798,525.73159518498,529.209900768,33794.6939400725,33791.7953520866,13908.982421875,13908,2,0
"CP3209",267.142196991751,267.142150878906,267.142303466797,527.41342764798,524.536982481,530.357500224,151587.420624823,151582.182158855,59742.0234375,59741,2,0
"CP3210",537.094614523648,537.094482421875,537.094787597656,527.41342764798,525.13035435198,530.91797517,183563.931666109,183297.337779547,63223.08203125,142,2,0
"CP3211",673.06847808704,673.068359375,673.068725585938,527.41342764798,523.93775449602,530.357500224,243359.481398675,243168.480138599,75714.9609375,265,2,0
"CP3212",266.148846258305,266.14778137207,266.149719238281,527.41342764798,523.93775449602,533.24656153602,510540.418165187,509294.060379631,175501.109375,244,2,0
"CP3213",401.120498041281,401.120422363281,401.120635986328,527.41342764798,522.73777988898,533.24656153602,625307.382336064,620866.641256338,207670.90625,158,2,0
"CP3215",214.913871126022,214.913314819336,214.915351867676,445.35123092898,435.88304022402,454.160696625,311611.781864895,311592.914606675,31305.29296875,31304,2,0
"CP3216",214.91420316054,214.913452148438,214.915351867676,464.50821761598,461.132660304,467.386520769,132508.500686564,132501.621440052,32111.3994140625,32110,2,0
"CP3217",214.913727796221,214.913558959961,214.913879394531,484.39419012798,476.71273477002,492.09927467202,309247.208470468,309231.23014057,33087.87109375,33087,2,0
"CP3218",214.913870084645,214.913345336914,214.915031433105,533.83544512098,525.73159518498,541.979524161,246047.455619715,246030.627407562,23806.208984375,18600,2,0
"CP3219",214.914090685976,214.913604736328,214.915298461914,509.758292817,506.77824827202,512.715476592,112649.242416233,112642.711465081,23769.044921875,23768,2,0
"CP3220",214.91373707744,214.913436889648,214.913848876953,497.971910706,494.98110275202,500.91997294602,122262.125861337,122255.593104124,22720.45703125,22719,2,0
"CP3221",214.914132174122,214.913711547852,214.91520690918,441.78194089602,440.05596292902,443.583662448,69487.3613770423,69483.2457276035,31305.29296875,31304,2,0
"CP3222",214.913856615519,214.913665771484,214.915229797363,479.67527459298,474.91787827398,483.79619081598,182885.635154057,182876.164954012,33087.87109375,33087,2,0
"CP3223",214.913955396899,214.913345336914,214.915031433105,531.50523499302,528.60603651198,534.98564771202,102465.625395592,102458.665819737,18376.7846679688,18376,2,0
"CP3224",214.913672553571,214.913497924805,214.913833618164,450.04938156798,447.72455824002,451.76835044802,77970.1831360511,77965.5616592419,21628.802734375,21628,2,0
"CP3225",214.91372546377,214.913558959961,214.913879394531,484.98479496102,482.03724059202,488.52498273798,133624.068056639,133616.990519753,24785.30078125,24784,2,0
"CP3226",214.913672253332,214.913391113281,214.913757324219,431.21401892898,428.93119024098,432.94586731302,67405.6517641021,67401.0635617341,17977.27734375,17976,2,0
"CP3227",214.913693641961,214.913589477539,214.913787841797,454.72591489698,450.64263175998,457.08362334498,116018.722315676,116011.695779401,18905.462890625,18904,2,0
"CP3228",214.913770539954,214.913665771484,214.913909912109,468.530505024,465.060566208,470.30321940798,103955.07703367,103949.251863447,23158.244140625,23157,2,0
"CP3229",214.913712855442,214.913619995117,214.913848876953,489.70957945602,487.92374821002,492.09927467202,87341.6190406498,87336.8470104075,23494.552734375,23494,2,0
"CP3230",214.913773647615,214.913681030273,214.913909912109,514.44196321602,512.715476592,517.42613006502,88295.6738794425,88290.3743942854,21432.943359375,21432,2,0
"CP3231",214.914245908293,214.913665771484,214.915321350098,519.810090465,517.42613006502,521.584671648,75932.3529571551,75927.6003382031,19796.3891601562,19795,2,0
"CP3232",214.91371814195,214.913650512695,214.913803100586,523.93775449602,521.584671648,525.73159518498,71832.3551869017,71827.6158457166,20787.912109375,20787,2,0
"CP3233",214.913715044415,214.913482666016,214.913864135742,528.01005030402,525.73159518498,530.357500224,78751.3458335387,78746.1416903698,18601.3671875,18600,2,0
"CP3234",265.146380766348,265.146331787109,265.146453857422,527.41342764798,522.73777988898,536.19289406502,4104715.7735771,4083208.36196373,1343184.5,438,2,0
"CP3235",297.151276121172,297.151184082031,297.151428222656,531.50523499302,525.73159518498,535.5883872,6755725.16273986,6688834.55246576,1105801.75,348,2,0
"CP3236",297.151278613481,297.151184082031,297.1513671875,539.64293131302,535.5883872,552.78653542398,4843524.93693189,4729924.70306919,1038916.9375,327,2,0
"CP3238",397.88664502257,397.886535644531,397.886779785156,327.617894226,319.959053328,337.587677712,11833070.9991651,11764001.6572512,1119625.75,236,2,0
"CP3239",194.081123480191,194.081085205078,194.081146240234,475.51674393798,471.46882240002,483.23557702398,5467311.99187354,5408256.85901092,2895425.25,627,2,0
"CP3241",102.955869167578,102.955856323242,102.955894470215,570.773555232,568.96658267298,574.393099152,87128.9134574682,87122.8839947137,16582.50390625,16582,2,0
"CP3243",384.933111366651,384.932952880859,384.933319091797,519.810090465,512.715476592,526.85218849602,53491590.220811,53374807.8704602,4323891.5,1106,2,0
"CP3244",384.933045363859,384.932891845703,384.933135986328,541.391449281,537.31422942498,545.58930563202,28130640.8725664,28060327.9317584,3770720.75,964,2,0
"CP3245",384.933191367835,384.933074951172,384.933258056641,507.37059553602,503.84165859198,509.758292817,23911388.5241948,23859774.532966,4166729.5,1066,2,0
"CP3246",384.932927326733,384.932800292969,384.933013916016,556.360217457,552.78653542398,561.13387374402,21067086.6838041,20996159.7351553,3168961,810,2,0
"CP3247",384.932362070538,384.931945800781,384.932556152344,593.35632475302,589.38755838402,595.086484176,8267495.72372218,8217780.92056655,1817984.375,464,2,0
"CP3248",520.907291065267,520.907043457031,520.907470703125,507.96332555202,500.32198043298,516.83007686502,41584898.6635295,41492522.5374516,3277122.5,678,2,0
"CP3249",520.907064767053,520.906921386719,520.9072265625,541.979524161,537.31422942498,543.778847616,19089119.8176924,19051017.251809,3354816.75,694,2,0
"CP3250",520.9059794629,520.905700683594,520.906188964844,599.117963778,596.211694113,599.68220028798,8763119.33721592,8741243.61535263,2590986.25,536,2,0
"CP3251",520.907176219791,520.907104492188,520.9072265625,523.93775449602,521.584671648,526.85218849602,14943160.9499418,14911539.1777393,3411561.5,706,2,0
"CP3252",520.906932820962,520.90673828125,520.907043457031,556.360217457,552.78653542398,561.13387374402,21008656.5080407,20960335.7185771,3173631.25,656,2,0
"CP3253",520.906175777555,520.905639648438,520.906494140625,593.35632475302,589.38755838402,596.211694113,16156443.4485356,16116501.1968192,2803162.75,580,2,0
