"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pooled","Unknown","mtab_webber_cuba_lumos_062018_uplc_12","mtab_webber_cuba_lumos_062018_uplc_13","mtab_webber_cuba_lumos_062018_uplc_14","mtab_webber_cuba_lumos_062018_uplc_15","mtab_webber_cuba_lumos_062018_uplc_19","mtab_webber_cuba_lumos_062018_uplc_26","mtab_webber_cuba_lumos_062018_uplc_31","mtab_webber_cuba_lumos_062018_uplc_37","isotopes","adduct","pcgroup"
"505",228.013444766106,228.013444766106,228.013444766106,207.717864990234,207.717864990234,207.717864990234,1,0,1,10413.7184488177,91990.671423593,6641.17627027631,15096.7349827588,11017.8972503543,4904.89026859403,61180.5123068541,20249.3630257845,"","","52"
"506",228.159113625529,228.158884807265,228.159231848486,364.355407714844,363.794128417969,365.011474609375,7,3,4,381807.924139282,604376.356757907,355332.636017389,152826.059786101,320316.091527927,321857.916224863,333791.496312541,231355.496653273,"","","94"
"507",228.803749643193,228.803699214913,228.80385360145,33.7859439849854,33.5971298217773,33.9239807128906,8,3,5,144592.065133941,117225.462853163,115164.217328667,118468.26669553,132249.926019713,158301.153815167,127059.053751509,169558.040025448,"","","2"
"508",228.931407587985,228.931118741786,228.931522116265,300.26383972168,300.22885827102,301.392333984375,6,1,5,108755.940389552,87268.3911500972,81864.211879449,78110.4036850615,73161.182710814,50304.317526379,61733.660209782,87253.4020708288,"","","648"
"509",228.963203358824,228.962505376593,228.970208544061,27.4366111755371,26.7494163513184,27.4842891693115,9,3,3,138089.487183664,153031.053168503,872262.703680849,1514704.39180743,114832.022522122,1064147.64443049,159239.391696197,209565.334548066,"[33][M+2]-","","8"
"510",228.997501974851,228.997295961961,228.997708976982,224.439140319824,224.136276245117,226.223556518555,6,3,3,2046681.05773827,4887203.43392724,26870.3551242026,621304.491840243,1877839.85155624,1921447.15901014,1900917.04267396,2583849.13459921,"[34][M]-","","27"
"511",228.977125148656,228.977048154213,228.977174811882,74.05319939202,74.0483093261719,74.6189346313477,3,0,3,73120.1103825158,57374.6153769745,77492.1768271858,75110.142190321,43755.6096226474,37115.3575231326,52116.2544709742,84778.6729076828,"","","35"
"512",228.967899095485,228.967780149874,228.968018041096,454.895568847656,453.135284423828,456.655853271484,2,0,2,73918.9781961441,108088.203913219,60522.4489827578,36575.0125670632,16712.1350992471,40897.8357724782,76191.3837646493,95354.5042630658,"","","217"
"513",228.966216994642,228.966216994642,228.966216994642,62.7773780822754,62.7773780822754,62.7773780822754,1,0,1,112899.392304987,834140.085238829,4661.92996912636,6098.5070407223,108724.807376727,15958.3381194547,626481.942614376,56267.9967038178,"[35][M]-","","659"
"514",229.002451023694,229.0022966926,229.002504219535,35.5109157562256,35.3181495666504,35.6593856811523,8,3,5,1325428.0639642,1485589.93305581,1335349.29250388,1033589.44888692,1353885.58467892,1493517.02967705,784117.050206284,1683996.06159991,"","","2"
"515",229.071202249529,229.070240994384,229.071339365941,207.82593536377,207.717864990234,207.848114013672,4,3,1,1323480.73064859,2110992.15978753,884087.145152807,1071870.99279091,1170480.28677739,1200867.38614056,867893.718941212,1148318.41158523,"","","52"
"516",229.143190879864,229.14318333365,229.143198426078,408.461242675781,407.758361816406,409.164123535156,2,0,2,120428.648527414,24028.0180928707,165820.205788428,45924.1380827767,148470.414254103,13183.2147482463,164100.189495821,105382.756683978,"","","187"
"517",229.882072824661,229.881947373775,229.882198053166,36.623607855,36.0459136962891,36.7593994140625,7,3,4,1453832.4599678,895779.3503975,740562.135408464,1066445.01016101,1337936.22556258,1413123.0679564,920167.861220228,920023.578896822,"","[M-H]- 230.889","22"
"518",230.000886348125,230.000751891926,230.011277219093,224.690368652344,224.136276245117,227.241956463,6,2,4,144474.865112591,394959.287607679,30801.2099915452,30290.5689133958,131421.638716072,146715.889079606,139714.21180255,178080.358624806,"[34][M+1]-","","27"
"519",229.965828343566,229.965828343566,229.965828343566,63.3423728942871,63.3423728942871,63.3423728942871,1,0,1,5885.36926460266,107071.919741562,1056.70321903083,3413.73337846532,9952.74411253631,35800.3395019017,6360.17339464596,3784.5909412147,"[35][M+1]-","","659"
"520",230.138422280455,230.138188620229,230.138498116306,354.312194824219,354.26123046875,354.434539794922,6,2,4,101319.402590424,178616.698475336,109513.414075939,115201.63676449,89071.3568487289,101422.0191803,57455.3175327109,113928.539720103,"","","176"
"521",230.102007255822,230.101978323832,230.102015609123,260.302795410156,259.695159912109,260.32079547198,4,2,2,235429.527139976,350267.765201449,194798.462907999,201157.011008904,176326.942456413,124213.571187154,99873.6258358622,117094.156173019,"","","128"
"522",230.801027879869,230.800876301613,230.801129210373,33.7859439849854,33.5971298217773,33.9239807128906,8,3,5,149653.668453854,114014.104020115,109796.407977158,128153.366042168,152888.958758368,169259.187787718,143773.517019742,181200.543932121,"","[M+Cl]- 195.824","2"
"523",230.882716762717,230.882659127273,230.882812845908,36.6428128386328,36.0459136962891,36.7593994140625,6,3,3,457491.425383527,256008.052658679,209593.287505271,325774.819411543,433671.114625364,432660.131048587,289435.389078994,266091.804531079,"","","22"
"524",230.908923763905,230.908890502965,230.909011173399,25.6976871490479,25.6280326843262,26.3441963195801,3,2,1,211665.883717622,189603.439881089,170947.427780841,166707.4584401,167193.194385242,107957.915301593,175046.885093385,55320.9892500467,"","","1"
"525",231.05102586703,231.051024216118,231.051027517943,177.572944641113,175.207992553711,179.937896728516,2,0,1,52895.7689499632,107145.162254383,73121.3227244904,86544.5414868402,65793.7462642929,80418.6525943149,75475.268601771,81679.4319412708,"","","297"
"526",231.051049480985,231.051033367049,231.051065594922,161.885833740234,159.201263427734,164.570404052734,2,0,1,34861.320265308,100888.567714561,36921.0577899728,31457.098260055,41236.5332543893,16757.7564767053,40894.7077197858,21717.2825181484,"","","330"
"527",231.085952191291,231.085887373666,231.086049079674,244.38932800293,243.6962890625,244.39698460698,5,2,3,1354877.63384806,2163912.31098908,115108.864469528,1376385.1745682,997219.566859003,654978.770123376,27380.7813258701,1353588.48537386,"","","53"
"528",231.87905479935,231.802646100978,231.909267357595,33.9239807128906,25.7747058868408,36.7276420593262,13,3,4,149032.533440634,128530.882659146,111156.276239063,117344.185187149,138120.848614561,875249.264033452,134186.52304919,170989.677710536,"","","2"
"529",231.990484991329,231.990325015764,231.990644966895,227.842788696289,227.79084777832,227.894729614258,2,2,0,75866.4866082869,19507.6115702391,74153.8723376393,10755.5345767379,73754.2871431769,5760.95135842413,3499.22703757435,42645.4696312621,"","","721"
"530",232.800216017575,232.800162730122,232.800295622693,33.7859439849854,33.5971298217773,33.9239807128906,8,3,5,207393.686903578,155762.556617193,182929.30532286,169475.245043881,186970.645405105,219783.524250096,181790.514979208,236690.168952273,"","","380"
"531",232.92480150198,232.879713138765,232.986770419192,30.8662612065906,23.9387893676758,36.1064910888672,20,3,5,11424043.1174979,510723.313205047,1991849.5953617,2385273.96777921,8454447.59931917,8947790.28268885,4771841.9623824,1852964.5320827,"","","4"
"532",232.97618308839,232.97618308839,232.97618308839,187.08590671902,187.08590671902,187.08590671902,1,0,1,46267.6906358421,8527.01817463065,25394.592395022,100298.478078143,21209.4687792544,48435.8120378535,19473.9799327277,26301.1231795124,"","","230"
"533",233.813442011741,233.801384029544,233.924377018997,33.6646382308887,30.7345848083496,36.623607855,14,3,5,234607.534657641,188947.337427807,179437.624491705,182414.285719073,101061.287870986,264192.822541849,201426.661649443,263591.902964,"","","381"
"534",234.802279102814,234.797822865909,234.802443027675,33.8034553527832,33.5971298217773,34.5018539428711,13,3,5,225887.202970313,286551.557202107,283165.186219883,118950.225019512,153941.015810283,160759.464863488,218814.602673167,287191.488012796,"","","2"
"535",234.921537047561,234.913149821694,234.929402872098,31.1746108159656,24.0324268341064,31.6019592285156,8,3,4,1022125.82752715,56448.3680896698,211190.270924708,195358.537083808,78981.3212327608,160462.212952262,92668.0448900938,165168.27479191,"[36][M]-","","4"
"536",234.945946710436,234.945908365798,234.946003163511,234.879531860352,234.214630126953,234.933670043945,3,1,2,44437.8409977071,174689.555960482,93905.6331925648,76498.8983249059,84282.1367443912,87611.2873640127,27904.2509458959,30546.3974168524,"","","676"
"537",235.060756262492,235.060756262492,235.060756262492,307.061798095703,307.061798095703,307.061798095703,1,1,0,191629.931590815,20037.2257447243,158662.635486285,193917.086924458,171409.596166849,159467.320857243,98656.6548506518,167390.850525618,"","","215"
"538",235.061049040228,235.061049040228,235.061049040228,297.046478271484,297.046478271484,297.046478271484,1,1,0,171142.980455756,238991.339702234,95107.1537035704,137991.471095085,145199.519904256,187694.743371113,97272.5117832422,98131.2633687258,"","","226"
"539",235.798511657483,235.798440521558,235.798766528932,33.7684326171875,33.5971298217773,33.8522720336914,7,3,4,107403.49464934,102555.570239451,89912.726116441,102263.92049102,124138.705567038,144651.600548048,124349.830904312,94244.4609105028,"","","2"
"540",235.944427391382,235.944409524335,235.944455288583,101.078323364258,100.565879821777,101.125783824,3,0,3,15721.0757682249,93967.8262568801,108072.766335212,102062.07693657,16597.204522464,5612.23806151748,13811.4788056654,4785.19221360236,"","","819"
"541",235.92126635644,235.92126635644,235.92126635644,31.4935111999512,31.4935111999512,31.4935111999512,1,1,0,55487.8622910053,454801.035244393,884780.515439653,283611.368431287,22330.9495612413,71239.0439500411,611246.952311644,1050523.70074503,"[36][M+1]-","","4"
"542",236.104084876118,236.103863212747,236.104199434896,452.492309570312,450.692138671875,454.244598388672,5,2,3,111007.379185342,51458.5909579024,128466.938990884,124608.765781283,102139.163781635,94726.7034194345,145050.57856239,156334.109514213,"","","195"
"543",236.799398619476,236.79570277744,236.804301985619,33.7859439849854,33.5971298217773,33.9239807128906,14,3,5,85156.0068205732,32841.8122652705,193480.447963993,211774.125655468,235798.473388448,98066.4857021626,240154.743886588,55782.1808749759,"","","2"
"544",236.905436337117,236.905436337117,236.905436337117,94.9285888671875,94.9285888671875,94.9285888671875,1,0,1,70598.4086526824,73913.7039950916,49235.2162152724,34006.0064152415,55064.8622671941,58364.2571721758,56427.5476331157,9705.74082306453,"","","323"
"545",236.968412332754,236.936485083677,236.968456057499,25.7306332772842,23.9387893676758,25.8136425018311,8,3,4,1936514.93866718,1884190.67473674,786824.597785593,1836074.40929089,1828611.11009724,1669223.62352226,1545678.85499184,607286.647091802,"[37][M]-","[M-H]- 237.983","1"
"546",236.94034399565,236.939982382976,236.940417277134,228.408706665039,228.290466308594,229.787658691406,7,3,4,183613.168121647,234408.98537734,110000.952342964,103215.699791645,112645.386167314,129471.620123853,165584.779710877,95135.2968196046,"","","119"
"547",237.013480251184,237.013436822091,237.013508490992,73.7769012451172,73.3175354003906,74.05319939202,6,3,3,177014.451566414,161597.912713123,152896.914594774,187387.907784058,147402.461651089,151914.252562376,19987.4134383377,39843.5379246793,"","","536"
"548",237.061751483235,237.061706198996,237.061796767474,37.2091751098633,34.8781852722168,39.5401649475098,2,1,0,63689.8878250513,62811.1911399029,75970.7664287975,51438.5561943799,137580.108140225,53393.0163966287,35985.0095374426,96420.1580543518,"","","480"
"549",237.765161038079,237.765034709214,237.765228387329,33.7859439849854,33.5971298217773,33.9239807128906,6,3,3,244998.265350305,297697.610448129,207198.314946199,336841.507314406,204164.269345999,192807.651310328,126335.008639134,135587.011780158,"","[M+Cl]- 202.806","2"
